well_id,well_name,timestamp,css_cycle_id,phase,reservoir_temperature,reservoir_pressure,oil_viscosity,oil_api,asphaltene_content,water_cut,steam_volume,steam_rate,injection_pressure,injection_duration,soak_time,production_start,production_cutoff,oil_rate_bopd,water_rate,total_fluid_rate,cumulative_oil,stroke_length,spm,vfd_setting,pump_efficiency,rod_load,pump_unsetting_event,rod_floating_event,rod_failure_event,energy_consumption,power,operating_cost,sor,energy_per_barrel,rod_floating_probability,failure_probability
BGW-001,Baghewala Well 1,2024-03-29T00:00:00,3,production,49.44,12.09,764.41,18.13,8.48,21.07,463.2,6.433,7.75,72.0,48.0,True,True,40.91,8.18,49.09,3291.47,2.42,5.34,56.36,0.727,94.09,0,0,0,190.0,7.92,1180.81,1.5,4.644,0.688,0.465
BGW-001,Baghewala Well 1,2024-03-30T00:00:00,4,production,47.89,12.74,854.04,17.89,8.69,20.96,441.55,6.133,7.24,72.0,48.0,True,True,29.3,5.86,35.16,3320.77,2.33,5.06,68.21,0.724,100.22,0,0,0,195.71,8.15,1127.35,1.5,6.68,0.831,0.603
BGW-001,Baghewala Well 1,2024-03-31T00:00:00,4,injection,48.8,12.44,976.91,17.26,8.13,19.69,425.13,5.509,6.41,77.17,41.82,False,False,34.67,6.93,41.6,3355.43,2.35,4.69,61.76,0.673,108.02,0,0,0,188.01,7.83,1085.38,1.5,5.424,0.95,0.68
BGW-001,Baghewala Well 1,2024-04-01T00:00:00,4,injection,50.37,12.96,752.73,18.04,8.6,19.35,537.27,7.543,7.26,71.23,47.39,False,False,36.41,7.28,43.69,3391.84,2.63,4.8,68.64,0.777,95.39,0,0,0,197.19,8.22,1366.84,1.5,5.415,0.68,0.488
BGW-001,Baghewala Well 1,2024-04-02T00:00:00,4,injection,51.97,12.54,794.11,17.48,8.34,18.6,506.16,6.31,7.78,80.21,54.7,False,False,34.48,6.9,41.38,3426.33,2.31,4.49,52.95,0.79,92.55,0,1,0,192.5,8.02,1288.5,1.5,5.582,0.718,0.48
BGW-001,Baghewala Well 1,2024-04-03T00:00:00,4,soak,51.89,12.2,733.67,17.88,8.02,20.2,450.0,6.25,7.34,72.0,48.0,False,False,41.36,8.27,49.63,3467.69,2.44,4.0,69.52,0.832,93.26,0,0,0,185.79,7.74,1147.29,1.5,4.492,0.646,0.408
BGW-001,Baghewala Well 1,2024-04-04T00:00:00,4,soak,51.81,12.53,677.0,18.12,8.46,21.84,450.0,6.25,8.42,72.0,48.0,False,False,36.07,7.21,43.28,3503.76,2.35,4.0,59.36,0.867,91.19,0,0,0,185.55,7.73,1147.27,1.5,5.144,0.565,0.368
BGW-001,Baghewala Well 1,2024-04-05T00:00:00,4,soak,51.77,12.37,646.94,18.35,8.47,19.62,450.0,6.25,7.29,72.0,48.0,False,False,42.49,8.5,50.98,3546.24,2.39,4.0,65.82,0.851,88.99,0,0,0,180.32,7.51,1146.64,1.5,4.244,0.516,0.343
BGW-001,Baghewala Well 1,2024-04-06T00:00:00,4,production,51.67,13.07,741.66,17.66,8.67,20.56,457.53,6.355,7.93,72.0,48.0,True,False,40.64,8.13,48.76,3586.88,2.59,5.53,65.43,0.782,101.57,0,0,0,199.73,8.32,1167.8,1.5,4.915,0.697,0.522
BGW-001,Baghewala Well 1,2024-04-07T00:00:00,4,production,51.64,12.48,748.07,17.84,8.59,22.14,448.6,6.231,7.72,72.0,48.0,True,False,30.11,6.02,36.13,3616.99,2.36,4.06,66.25,0.856,97.03,0,0,0,180.77,7.53,1143.19,1.5,6.003,0.683,0.497
BGW-001,Baghewala Well 1,2024-04-08T00:00:00,4,production,51.68,12.23,728.09,17.94,8.95,21.47,453.42,6.298,7.55,72.0,48.0,True,False,42.15,8.43,50.57,3659.14,2.38,6.24,70.77,0.745,99.14,0,0,0,199.69,8.32,1157.52,1.5,4.738,0.668,0.488
BGW-001,Baghewala Well 1,2024-04-09T00:00:00,4,production,51.53,12.34,715.69,18.14,8.35,22.3,426.8,5.928,7.4,72.0,48.0,True,False,35.99,7.2,43.19,3695.13,2.32,5.34,69.63,0.772,96.92,0,0,0,187.69,7.82,1089.53,1.5,5.215,0.642,0.515
BGW-001,Baghewala Well 1,2024-04-10T00:00:00,4,production,51.39,13.1,758.49,17.81,8.45,20.48,445.66,6.19,8.09,72.0,48.0,True,False,31.01,6.2,37.21,3726.14,2.48,4.73,63.11,0.795,95.78,0,0,0,190.3,7.93,1136.99,1.5,6.137,0.69,0.492
BGW-001,Baghewala Well 1,2024-04-11T00:00:00,4,production,51.31,12.67,671.62,18.43,8.63,19.92,429.47,5.965,7.01,72.0,48.0,True,False,40.7,8.14,48.84,3766.84,2.27,5.83,65.58,0.821,95.96,0,0,0,190.96,7.96,1096.59,1.5,4.692,0.582,0.427
BGW-001,Baghewala Well 1,2024-04-12T00:00:00,4,production,51.21,11.95,729.23,17.86,8.49,18.33,430.12,5.974,7.76,72.0,48.0,True,False,38.51,7.7,46.21,3805.35,2.28,5.88,72.26,0.712,97.84,0,0,0,194.7,8.11,1098.66,1.5,5.056,0.663,0.494
BGW-001,Baghewala Well 1,2024-04-13T00:00:00,4,production,51.13,12.76,774.88,17.76,8.51,19.47,440.09,6.112,7.67,72.0,48.0,True,False,36.37,7.27,43.64,3841.72,2.48,5.7,62.57,0.721,102.41,0,0,0,191.29,7.97,1123.19,1.5,5.26,0.743,0.573
BGW-001,Baghewala Well 1,2024-04-14T00:00:00,4,production,51.08,12.46,813.01,17.56,8.48,19.69,437.4,6.075,6.99,72.0,48.0,True,False,40.68,8.14,48.81,3882.39,2.53,5.77,71.67,0.736,102.93,0,0,0,197.72,8.24,1117.22,1.5,4.861,0.793,0.587
BGW-001,Baghewala Well 1,2024-04-15T00:00:00,4,production,51.0,12.27,826.15,17.49,8.58,20.15,482.55,6.702,7.43,72.0,48.0,True,False,35.3,7.06,42.36,3917.69,2.4,5.22,67.31,0.765,99.11,0,0,0,195.84,8.16,1229.87,1.5,5.548,0.791,0.529
BGW-001,Baghewala Well 1,2024-04-16T00:00:00,4,production,50.91,12.37,809.14,17.73,8.19,20.21,441.24,6.128,7.23,72.0,48.0,True,False,36.97,7.39,44.36,3954.66,2.32,4.98,71.68,0.759,95.42,0,0,0,190.34,7.93,1125.94,1.5,5.149,0.751,0.509
BGW-001,Baghewala Well 1,2024-04-17T00:00:00,4,production,50.87,12.99,851.91,17.39,8.3,19.6,473.41,6.575,7.48,72.0,48.0,True,False,36.09,7.22,43.3,3990.74,2.46,5.25,64.1,0.708,99.53,0,0,0,194.31,8.1,1206.85,1.5,5.385,0.825,0.617
BGW-001,Baghewala Well 1,2024-04-18T00:00:00,4,production,50.83,12.14,705.54,18.02,8.21,20.93,461.3,6.407,7.02,72.0,48.0,True,False,39.37,7.87,47.25,4030.12,2.53,5.3,69.41,0.799,98.45,0,0,0,195.92,8.16,1176.75,1.5,4.976,0.637,0.508
BGW-001,Baghewala Well 1,2024-04-19T00:00:00,4,production,50.69,12.58,817.79,17.57,8.75,19.74,470.77,6.539,7.47,72.0,48.0,True,False,41.13,8.23,49.35,4071.24,2.33,5.54,65.35,0.723,101.7,0,0,0,192.14,8.01,1199.99,1.5,4.672,0.793,0.604
BGW-001,Baghewala Well 1,2024-04-20T00:00:00,4,production,50.66,13.05,788.22,17.67,8.37,20.63,454.35,6.31,7.84,72.0,48.0,True,False,41.11,8.22,49.33,4112.35,2.5,5.58,63.45,0.749,99.08,0,0,0,198.34,8.26,1159.68,1.5,4.825,0.743,0.539
BGW-001,Baghewala Well 1,2024-04-21T00:00:00,4,production,50.57,12.5,728.22,17.95,8.22,20.74,468.66,6.509,7.91,72.0,48.0,True,False,40.89,8.18,49.06,4153.24,2.42,4.73,65.27,0.839,95.67,0,0,0,188.96,7.87,1194.31,1.5,4.621,0.651,0.471
BGW-001,Baghewala Well 1,2024-04-22T00:00:00,4,production,50.49,12.34,667.1,18.46,8.67,20.95,461.89,6.415,7.37,72.0,48.0,True,False,43.26,8.65,51.91,4196.5,2.25,6.06,58.2,0.793,92.67,0,0,0,210.28,8.76,1179.97,1.5,4.861,0.56,0.439
BGW-001,Baghewala Well 1,2024-04-23T00:00:00,4,production,50.52,13.06,679.42,18.33,8.49,21.12,457.63,6.356,7.9,72.0,48.0,True,False,38.89,7.78,46.67,4235.39,2.4,5.5,55.37,0.811,96.81,0,0,0,194.43,8.1,1167.41,1.5,5.0,0.596,0.437
BGW-001,Baghewala Well 1,2024-04-24T00:00:00,4,production,50.38,12.56,700.09,18.23,8.35,21.92,444.84,6.178,7.71,72.0,48.0,True,False,41.68,8.34,50.01,4277.07,2.32,5.42,54.89,0.803,97.36,0,0,0,189.51,7.9,1134.84,1.5,4.547,0.624,0.479
BGW-001,Baghewala Well 1,2024-04-25T00:00:00,4,production,50.44,12.24,788.06,17.86,8.53,19.0,432.41,6.006,7.09,72.0,48.0,True,True,32.65,6.53,39.18,4309.72,2.42,4.84,62.97,0.766,98.41,0,0,0,184.16,7.67,1103.13,1.5,5.641,0.74,0.513
BGW-001,Baghewala Well 1,2024-04-26T00:00:00,4,production,50.27,12.35,836.13,17.6,8.52,22.12,431.58,5.994,7.95,72.0,48.0,True,True,34.23,6.85,41.08,4343.95,2.25,5.83,63.39,0.68,101.55,0,0,0,192.21,8.01,1102.02,1.5,5.615,0.815,0.58
BGW-001,Baghewala Well 1,2024-04-27T00:00:00,4,production,50.18,12.64,729.22,18.03,8.3,19.4,497.81,6.914,7.27,72.0,48.0,True,True,41.07,8.21,49.28,4385.02,2.43,6.11,65.03,0.764,99.04,0,0,0,197.02,8.21,1268.18,1.5,4.797,0.669,0.508
BGW-001,Baghewala Well 1,2024-04-28T00:00:00,4,production,50.06,12.4,743.02,18.21,8.55,20.65,452.69,6.287,7.05,72.0,48.0,True,True,37.36,7.47,44.83,4422.38,2.47,5.83,67.43,0.766,100.04,0,0,0,199.11,8.3,1155.62,1.5,5.329,0.691,0.501
BGW-001,Baghewala Well 1,2024-04-29T00:00:00,5,production,48.51,12.67,966.34,17.23,8.73,20.47,459.43,6.381,7.75,72.0,48.0,True,True,29.69,5.94,35.63,4452.07,2.3,5.52,65.43,0.664,106.04,0,0,0,194.27,8.09,1171.89,1.5,6.543,0.95,0.694
BGW-001,Baghewala Well 1,2024-04-30T00:00:00,5,injection,49.68,12.73,883.72,17.52,8.58,20.51,498.87,6.584,7.56,75.77,44.19,False,False,32.24,6.45,38.69,4484.32,2.34,4.48,69.41,0.726,104.45,0,1,0,189.53,7.9,1269.92,1.5,5.878,0.889,0.644
BGW-001,Baghewala Well 1,2024-05-01T00:00:00,5,injection,51.3,12.73,720.57,18.02,8.79,20.95,479.55,6.435,7.29,74.52,59.25,False,False,35.26,7.05,42.31,4519.57,2.51,4.45,64.09,0.828,97.37,0,0,0,181.63,7.57,1220.68,1.5,5.151,0.65,0.49
BGW-001,Baghewala Well 1,2024-05-02T00:00:00,5,injection,52.67,12.48,663.54,18.11,8.79,21.18,410.94,5.582,7.58,73.62,54.03,False,False,38.28,7.66,45.94,4557.86,2.14,3.96,52.52,0.889,90.4,0,0,0,177.06,7.38,1048.59,1.5,4.625,0.544,0.39
BGW-001,Baghewala Well 1,2024-05-03T00:00:00,5,soak,52.57,12.68,711.84,17.89,8.46,20.1,450.0,6.25,7.37,72.0,48.0,False,False,38.61,7.72,46.33,4596.47,2.43,4.0,69.08,0.873,91.26,0,0,0,181.15,7.55,1146.74,1.5,4.692,0.609,0.419
BGW-001,Baghewala Well 1,2024-05-04T00:00:00,5,soak,52.49,12.7,688.5,18.0,8.68,20.98,450.0,6.25,8.28,72.0,48.0,False,False,37.29,7.46,44.75,4633.76,2.46,4.0,66.6,0.856,92.59,0,1,0,184.53,7.69,1147.14,1.5,4.948,0.586,0.394
BGW-001,Baghewala Well 1,2024-05-05T00:00:00,5,soak,52.47,12.44,722.45,17.76,8.08,20.63,450.0,6.25,7.4,72.0,48.0,False,False,38.54,7.71,46.25,4672.3,2.38,4.0,61.49,0.851,94.48,0,0,0,175.45,7.31,1146.05,1.5,4.553,0.638,0.442
BGW-001,Baghewala Well 1,2024-05-06T00:00:00,5,production,52.41,12.61,620.0,18.21,8.51,22.15,409.46,5.687,7.56,72.0,48.0,True,False,47.61,9.52,57.13,4719.9,2.59,6.05,63.56,0.798,95.29,0,0,0,194.33,8.1,1046.96,1.5,4.082,0.514,0.373
BGW-001,Baghewala Well 1,2024-05-07T00:00:00,5,production,52.31,12.28,641.19,18.22,8.27,20.64,472.31,6.56,7.7,72.0,48.0,True,False,41.53,8.31,49.83,4761.43,2.36,5.67,66.64,0.781,86.26,0,0,0,193.25,8.05,1203.95,1.5,4.654,0.495,0.273
BGW-001,Baghewala Well 1,2024-05-08T00:00:00,5,production,52.2,12.5,685.24,18.1,8.49,22.85,475.91,6.61,7.4,72.0,48.0,True,False,34.84,6.97,41.8,4796.27,2.24,6.02,63.97,0.784,95.4,0,0,0,209.42,8.73,1214.91,1.5,6.012,0.596,0.44
BGW-001,Baghewala Well 1,2024-05-09T00:00:00,5,production,52.08,12.13,684.1,17.96,8.51,22.34,461.58,6.411,7.23,72.0,48.0,True,False,42.09,8.42,50.51,4838.36,2.49,5.61,62.54,0.828,93.29,0,0,0,195.29,8.14,1177.38,1.5,4.64,0.584,0.405
BGW-001,Baghewala Well 1,2024-05-10T00:00:00,5,production,52.04,12.32,653.98,18.12,8.57,22.1,420.3,5.837,7.85,72.0,48.0,True,False,45.84,9.17,55.01,4884.2,2.3,5.89,63.49,0.83,97.95,0,0,0,187.64,7.82,1073.26,1.5,4.093,0.57,0.452
BGW-001,Baghewala Well 1,2024-05-11T00:00:00,5,production,51.8,12.89,678.96,18.24,8.46,20.97,452.66,6.287,7.74,72.0,48.0,True,False,43.92,8.78,52.71,4928.12,2.29,4.66,62.12,0.838,92.68,0,0,0,187.98,7.83,1154.2,1.5,4.28,0.575,0.383
BGW-001,Baghewala Well 1,2024-05-12T00:00:00,5,production,51.71,12.21,734.55,17.82,8.59,20.01,478.97,6.652,7.7,72.0,48.0,True,False,43.9,8.78,52.67,4972.02,2.53,6.03,71.85,0.723,98.87,0,0,0,200.54,8.36,1221.5,1.5,4.569,0.675,0.516
BGW-001,Baghewala Well 1,2024-05-13T00:00:00,5,production,51.66,12.32,716.38,17.86,8.66,19.0,443.03,6.153,7.47,72.0,48.0,True,False,40.52,8.1,48.62,5012.54,2.4,4.9,58.06,0.842,95.44,0,0,0,185.93,7.75,1129.89,1.5,4.589,0.635,0.476
BGW-001,Baghewala Well 1,2024-05-14T00:00:00,5,production,51.55,13.05,690.77,18.22,8.51,23.64,461.01,6.403,7.8,72.0,48.0,True,False,40.89,8.18,49.06,5053.42,2.41,5.3,73.4,0.815,99.4,0,0,0,185.49,7.73,1174.79,1.5,4.536,0.623,0.508
BGW-001,Baghewala Well 1,2024-05-15T00:00:00,5,production,51.47,12.29,718.72,18.01,8.56,23.52,450.58,6.258,7.76,72.0,48.0,True,False,45.54,9.11,54.65,5098.96,2.41,5.53,69.69,0.804,92.96,0,0,0,192.66,8.03,1149.56,1.5,4.231,0.626,0.417
BGW-001,Baghewala Well 1,2024-05-16T00:00:00,5,production,51.38,12.43,660.49,18.22,8.34,21.19,452.51,6.285,7.3,72.0,48.0,True,False,45.55,9.11,54.66,5144.52,2.44,5.51,66.24,0.817,92.55,0,0,0,190.91,7.95,1154.19,1.5,4.191,0.551,0.408
BGW-001,Baghewala Well 1,2024-05-17T00:00:00,5,production,51.27,12.69,722.08,17.91,8.43,22.63,415.76,5.775,7.6,72.0,48.0,True,False,43.22,8.64,51.86,5187.73,2.54,6.33,57.5,0.75,98.42,0,0,0,190.5,7.94,1062.27,1.5,4.408,0.657,0.458
BGW-001,Baghewala Well 1,2024-05-18T00:00:00,5,production,51.23,12.67,628.84,18.43,8.39,22.35,465.74,6.469,7.85,72.0,48.0,True,False,42.75,8.55,51.3,5230.49,2.29,6.6,64.28,0.809,92.34,0,0,0,205.59,8.57,1189.02,1.5,4.809,0.516,0.385
BGW-001,Baghewala Well 1,2024-05-19T00:00:00,5,production,51.22,12.84,690.33,18.15,8.7,22.86,444.51,6.174,7.32,72.0,48.0,True,False,38.39,7.68,46.07,5268.88,2.37,4.9,66.47,0.832,91.95,0,0,0,180.5,7.52,1132.92,1.5,4.702,0.585,0.424
BGW-001,Baghewala Well 1,2024-05-20T00:00:00,5,production,51.17,12.05,741.53,17.8,8.5,22.34,423.51,5.882,7.95,72.0,48.0,True,False,41.93,8.39,50.32,5310.81,2.25,5.79,58.11,0.8,96.12,0,0,0,191.83,7.99,1081.78,1.5,4.575,0.67,0.474
BGW-001,Baghewala Well 1,2024-05-21T00:00:00,5,production,51.06,12.31,726.7,18.02,8.48,23.97,439.58,6.105,7.44,72.0,48.0,True,False,42.79,8.56,51.34,5353.59,2.35,6.38,64.06,0.722,97.17,0,0,0,205.15,8.55,1123.57,1.5,4.795,0.657,0.488
BGW-001,Baghewala Well 1,2024-05-22T00:00:00,5,production,51.11,12.38,735.59,18.03,8.26,23.27,422.4,5.867,7.6,72.0,48.0,True,False,38.5,7.7,46.2,5392.1,2.29,5.63,69.85,0.769,98.95,0,0,0,190.3,7.93,1078.83,1.5,4.943,0.677,0.51
BGW-001,Baghewala Well 1,2024-05-23T00:00:00,5,production,51.0,12.06,736.2,17.94,8.48,22.93,474.47,6.59,7.35,72.0,48.0,True,False,40.13,8.03,48.16,5432.23,2.38,5.32,70.43,0.805,96.07,0,0,0,194.24,8.09,1209.5,1.5,4.84,0.663,0.473
BGW-001,Baghewala Well 1,2024-05-24T00:00:00,5,production,50.91,13.14,677.24,18.33,8.46,20.46,449.39,6.242,7.01,72.0,48.0,True,False,44.45,8.89,53.34,5476.68,2.37,5.74,55.66,0.801,97.71,0,0,0,198.7,8.28,1147.32,1.5,4.47,0.598,0.443
BGW-001,Baghewala Well 1,2024-05-25T00:00:00,5,production,50.74,13.04,725.78,18.14,8.88,20.86,460.96,6.402,7.73,72.0,48.0,True,True,44.35,8.87,53.22,5521.03,2.41,6.21,70.2,0.774,99.39,0,0,0,195.73,8.16,1175.9,1.5,4.413,0.667,0.454
BGW-001,Baghewala Well 1,2024-05-26T00:00:00,5,production,50.58,12.69,679.57,18.41,8.12,20.35,446.87,6.206,6.83,72.0,48.0,True,True,42.32,8.46,50.78,5563.35,2.48,5.15,62.95,0.849,96.09,0,0,0,185.78,7.74,1139.46,1.5,4.391,0.592,0.413
BGW-001,Baghewala Well 1,2024-05-27T00:00:00,5,production,50.52,12.34,887.4,17.36,8.75,25.21,422.24,5.864,7.16,72.0,48.0,True,True,32.91,6.58,39.5,5596.26,2.58,5.36,69.61,0.713,105.88,0,0,0,196.39,8.18,1079.17,1.5,5.967,0.901,0.665
BGW-001,Baghewala Well 1,2024-05-28T00:00:00,5,production,50.38,12.7,721.82,18.19,8.43,23.08,476.1,6.613,7.39,72.0,48.0,True,True,36.99,7.4,44.39,5633.25,2.31,5.82,66.57,0.756,98.02,0,1,0,207.58,8.65,1215.17,1.5,5.612,0.655,0.463
BGW-001,Baghewala Well 1,2024-05-29T00:00:00,6,production,48.89,12.94,881.21,17.69,8.26,23.62,431.89,5.999,6.91,72.0,48.0,True,True,33.39,6.68,40.06,5666.64,2.49,4.93,64.58,0.702,100.52,0,0,0,185.99,7.75,1102.05,1.5,5.571,0.867,0.655
BGW-001,Baghewala Well 1,2024-05-30T00:00:00,6,injection,49.96,12.28,728.38,18.19,8.61,22.11,447.37,6.222,8.25,71.9,43.2,False,False,38.78,7.76,46.53,5705.41,2.5,4.39,62.49,0.836,93.57,0,0,0,190.27,7.93,1141.25,1.5,4.907,0.641,0.449
BGW-001,Baghewala Well 1,2024-05-31T00:00:00,6,injection,51.16,12.7,792.85,17.49,8.35,21.05,436.13,6.565,7.1,66.43,44.67,False,False,33.79,6.76,40.54,5739.2,2.3,4.26,56.24,0.84,96.78,0,0,0,182.74,7.61,1112.24,1.5,5.409,0.737,0.475
BGW-001,Baghewala Well 1,2024-06-01T00:00:00,6,injection,52.4,12.18,724.64,17.71,8.57,22.19,407.83,5.443,7.4,74.93,49.33,False,False,41.33,8.27,49.6,5780.53,2.31,4.38,64.56,0.827,92.84,0,0,0,186.51,7.77,1041.95,1.5,4.512,0.632,0.422
BGW-001,Baghewala Well 1,2024-06-02T00:00:00,6,soak,52.29,12.16,730.26,17.81,8.6,23.71,450.0,6.25,7.96,72.0,48.0,False,False,35.74,7.15,42.89,5816.27,2.38,4.0,58.25,0.827,91.23,0,0,0,177.27,7.39,1146.27,1.5,4.96,0.631,0.413
BGW-001,Baghewala Well 1,2024-06-03T00:00:00,6,soak,52.23,12.86,729.66,17.83,8.49,21.44,450.0,6.25,7.41,72.0,48.0,False,False,36.54,7.31,43.85,5852.82,2.3,4.0,79.64,0.85,93.91,0,0,0,171.17,7.13,1145.54,1.5,4.684,0.644,0.44
BGW-001,Baghewala Well 1,2024-06-04T00:00:00,6,soak,52.12,13.09,681.11,17.95,8.72,22.02,450.0,6.25,8.32,72.0,48.0,False,False,36.54,7.31,43.85,5889.36,2.33,4.0,62.85,0.846,92.71,0,0,0,178.3,7.43,1146.4,1.5,4.88,0.577,0.377
BGW-001,Baghewala Well 1,2024-06-05T00:00:00,6,production,52.1,12.58,681.39,18.06,8.42,22.2,430.2,5.975,7.27,72.0,48.0,True,False,47.67,9.53,57.21,5937.03,2.48,5.7,65.53,0.782,98.1,0,0,0,187.9,7.83,1098.06,1.5,3.941,0.605,0.444
BGW-001,Baghewala Well 1,2024-06-06T00:00:00,6,production,52.12,12.83,693.74,18.06,8.31,25.2,427.89,5.943,7.15,72.0,48.0,True,False,40.37,8.07,48.45,5977.41,2.3,5.45,64.32,0.76,96.76,0,0,0,189.13,7.88,1092.43,1.5,4.685,0.613,0.492
BGW-001,Baghewala Well 1,2024-06-07T00:00:00,6,production,52.03,12.54,554.93,18.76,8.66,23.94,434.1,6.029,8.07,72.0,48.0,True,False,43.92,8.78,52.7,6021.32,2.44,5.93,66.62,0.858,88.35,0,0,0,198.83,8.28,1109.12,1.5,4.527,0.398,0.289
BGW-001,Baghewala Well 1,2024-06-08T00:00:00,6,production,51.97,12.13,709.63,17.9,8.69,22.57,461.43,6.409,7.23,72.0,48.0,True,False,43.93,8.79,52.72,6065.25,2.38,6.26,67.94,0.77,96.73,0,0,0,208.91,8.7,1178.63,1.5,4.755,0.633,0.467
BGW-001,Baghewala Well 1,2024-06-09T00:00:00,6,production,51.9,13.37,765.37,17.67,8.54,24.24,439.71,6.107,8.02,72.0,48.0,True,False,37.77,7.55,45.32,6103.02,2.4,6.22,72.74,0.74,102.81,0,0,0,202.9,8.45,1123.63,1.5,5.373,0.733,0.57
BGW-001,Baghewala Well 1,2024-06-10T00:00:00,6,production,51.81,12.75,718.17,17.88,8.69,23.07,444.54,6.174,7.28,72.0,48.0,True,False,41.84,8.37,50.21,6144.87,2.36,5.4,64.27,0.774,98.19,0,0,0,195.45,8.14,1134.81,1.5,4.671,0.651,0.49
BGW-001,Baghewala Well 1,2024-06-11T00:00:00,6,production,51.74,12.97,682.05,18.14,8.67,23.46,436.37,6.061,7.55,72.0,48.0,True,False,43.05,8.61,51.66,6187.91,2.3,5.15,62.34,0.786,92.02,0,0,0,192.52,8.02,1114.03,1.5,4.472,0.575,0.413
BGW-001,Baghewala Well 1,2024-06-12T00:00:00,6,production,51.68,12.34,760.69,17.81,8.23,23.98,425.68,5.912,7.91,72.0,48.0,True,False,40.12,8.02,48.15,6228.04,2.46,5.16,73.73,0.794,99.07,0,0,0,190.84,7.95,1087.09,1.5,4.756,0.709,0.489
BGW-001,Baghewala Well 1,2024-06-13T00:00:00,6,production,51.63,11.82,703.11,17.99,8.69,23.18,434.14,6.03,8.26,72.0,48.0,True,False,39.78,7.96,47.74,6267.82,2.23,6.01,64.0,0.755,98.77,0,0,0,198.25,8.26,1109.14,1.5,4.984,0.635,0.478
BGW-001,Baghewala Well 1,2024-06-14T00:00:00,6,production,51.61,12.74,762.86,17.75,8.6,25.77,469.45,6.52,7.33,72.0,48.0,True,False,41.66,8.33,49.99,6309.47,2.31,5.83,69.33,0.743,97.07,0,0,0,198.74,8.28,1197.46,1.5,4.771,0.701,0.501
BGW-001,Baghewala Well 1,2024-06-15T00:00:00,6,production,51.48,12.69,703.76,18.0,8.56,22.3,450.95,6.263,7.63,72.0,48.0,True,False,35.13,7.03,42.16,6344.6,2.21,6.26,58.07,0.741,95.01,0,0,0,200.65,8.36,1151.46,1.5,5.712,0.617,0.458
BGW-001,Baghewala Well 1,2024-06-16T00:00:00,6,production,51.41,11.97,703.93,18.15,8.24,22.57,459.57,6.383,7.72,72.0,48.0,True,False,39.45,7.89,47.33,6384.05,2.26,5.29,68.09,0.779,93.55,0,0,0,193.2,8.05,1172.1,1.5,4.898,0.61,0.439
BGW-001,Baghewala Well 1,2024-06-17T00:00:00,6,production,51.33,12.27,684.77,18.14,8.37,22.78,458.3,6.365,7.49,72.0,48.0,True,False,39.75,7.95,47.69,6423.79,2.45,5.52,68.53,0.772,96.01,0,0,0,192.05,8.0,1168.79,1.5,4.832,0.598,0.468
BGW-001,Baghewala Well 1,2024-06-18T00:00:00,6,production,51.21,12.09,683.63,18.11,8.61,24.87,496.79,6.9,7.3,72.0,48.0,True,False,42.71,8.54,51.25,6466.5,2.44,5.3,64.29,0.758,92.23,0,0,0,202.05,8.42,1266.22,1.5,4.731,0.578,0.406
BGW-001,Baghewala Well 1,2024-06-19T00:00:00,6,production,51.12,12.69,713.02,18.16,8.8,24.98,441.37,6.13,7.51,72.0,48.0,True,False,31.78,6.36,38.13,6498.28,2.43,4.19,64.15,0.828,98.19,0,0,0,183.89,7.66,1125.49,1.5,5.787,0.645,0.495
BGW-001,Baghewala Well 1,2024-06-20T00:00:00,6,production,51.0,12.67,646.84,18.52,9.02,22.99,441.13,6.127,7.65,72.0,48.0,True,False,37.13,7.43,44.56,6535.41,2.39,4.59,61.84,0.834,89.95,0,0,0,191.26,7.97,1125.76,1.5,5.151,0.521,0.35
BGW-001,Baghewala Well 1,2024-06-21T00:00:00,6,production,50.93,11.9,714.42,18.22,8.55,23.49,447.61,6.217,7.92,72.0,48.0,True,False,35.29,7.06,42.35,6570.71,2.37,5.04,70.66,0.792,93.23,0,0,0,192.0,8.0,1142.06,1.5,5.44,0.622,0.422
BGW-001,Baghewala Well 1,2024-06-22T00:00:00,6,production,50.87,12.49,694.69,18.32,8.38,24.94,472.0,6.556,7.82,72.0,48.0,True,False,39.54,7.91,47.45,6610.25,2.19,5.67,67.55,0.766,96.26,0,0,0,201.69,8.4,1204.21,1.5,5.1,0.612,0.426
BGW-001,Baghewala Well 1,2024-06-23T00:00:00,6,production,50.75,13.18,736.09,18.17,8.54,24.1,462.33,6.421,7.63,72.0,48.0,True,False,40.3,8.06,48.36,6650.55,2.39,6.32,62.04,0.727,97.22,0,0,0,202.44,8.43,1180.12,1.5,5.023,0.669,0.501
BGW-001,Baghewala Well 1,2024-06-24T00:00:00,6,production,50.69,12.78,830.65,17.51,8.67,23.8,447.68,6.218,8.29,72.0,48.0,True,True,40.49,8.1,48.59,6691.04,2.5,5.05,63.38,0.743,105.06,0,0,0,197.45,8.23,1142.89,1.5,4.876,0.826,0.598
BGW-001,Baghewala Well 1,2024-06-25T00:00:00,6,production,50.6,12.62,692.61,18.23,8.47,22.72,455.16,6.322,7.56,72.0,48.0,True,True,38.31,7.66,45.97,6729.35,2.38,4.81,62.78,0.847,94.45,0,0,0,190.43,7.93,1160.76,1.5,4.971,0.601,0.459
