well_id,well_name,timestamp,css_cycle_id,phase,reservoir_temperature,reservoir_pressure,oil_viscosity,oil_api,asphaltene_content,water_cut,steam_volume,steam_rate,injection_pressure,injection_duration,soak_time,production_start,production_cutoff,oil_rate_bopd,water_rate,total_fluid_rate,cumulative_oil,stroke_length,spm,vfd_setting,pump_efficiency,rod_load,pump_unsetting_event,rod_floating_event,rod_failure_event,energy_consumption,power,operating_cost,sor,energy_per_barrel,rod_floating_probability,failure_probability
BGW-04,Baghewala-04 (pad A),2024-04-10T00:00:00,4,production,48.51,12.32,829.75,17.82,8.79,20.28,460.92,6.402,7.86,72.0,48.0,True,False,30.7,6.14,36.84,3360.67,2.28,6.04,68.01,0.711,98.57,0,0,0,196.78,8.2,1175.91,1.5,6.41,0.793,0.569
BGW-04,Baghewala-04 (pad A),2024-04-11T00:00:00,4,production,48.41,12.77,922.23,17.54,8.54,20.81,452.37,6.283,7.34,72.0,48.0,True,False,33.81,6.76,40.57,3394.48,2.45,5.87,61.94,0.691,107.48,0,0,0,194.86,8.12,1154.3,1.5,5.764,0.95,0.695
BGW-04,Baghewala-04 (pad A),2024-04-12T00:00:00,4,production,48.33,12.77,835.76,17.87,8.3,21.11,455.54,6.327,7.44,72.0,48.0,True,False,35.69,7.14,42.83,3430.17,2.52,5.33,63.69,0.706,106.03,0,0,0,194.95,8.12,1162.25,1.5,5.462,0.837,0.634
BGW-04,Baghewala-04 (pad A),2024-04-13T00:00:00,4,production,48.21,12.4,834.81,17.98,8.77,18.58,483.19,6.711,7.39,72.0,48.0,True,False,34.88,6.98,41.86,3465.06,2.28,5.24,58.45,0.725,100.96,0,0,0,200.09,8.34,1231.98,1.5,5.736,0.811,0.57
BGW-04,Baghewala-04 (pad A),2024-04-14T00:00:00,4,production,48.13,12.57,802.33,18.11,8.56,20.4,462.18,6.419,7.36,72.0,48.0,True,False,30.97,6.19,37.17,3496.03,2.4,5.32,68.43,0.747,97.39,0,0,0,187.43,7.81,1177.93,1.5,6.051,0.752,0.506
BGW-04,Baghewala-04 (pad A),2024-04-15T00:00:00,4,production,48.03,12.7,861.26,17.83,8.28,21.11,458.71,6.371,7.41,72.0,48.0,True,False,33.38,6.68,40.05,3529.41,2.45,4.65,67.15,0.703,99.52,0,0,0,192.55,8.02,1169.89,1.5,5.769,0.837,0.566
BGW-04,Baghewala-04 (pad A),2024-04-16T00:00:00,4,production,47.97,12.66,874.82,17.84,8.43,20.33,470.4,6.533,8.07,72.0,48.0,True,False,30.76,6.15,36.91,3560.17,2.33,5.64,69.09,0.691,105.08,0,1,0,187.9,7.83,1198.54,1.5,6.109,0.881,0.64
BGW-04,Baghewala-04 (pad A),2024-04-17T00:00:00,4,production,47.83,12.42,785.06,18.26,8.42,21.09,496.53,6.896,7.62,72.0,48.0,True,False,32.85,6.57,39.42,3593.01,2.35,6.36,68.99,0.728,102.59,0,0,0,209.99,8.75,1266.53,1.5,6.393,0.757,0.559
BGW-04,Baghewala-04 (pad A),2024-04-18T00:00:00,4,production,47.74,11.85,771.88,18.18,8.43,19.59,394.62,5.481,7.66,72.0,48.0,True,False,32.26,6.45,38.71,3625.27,2.24,4.91,64.89,0.754,93.12,0,0,0,194.18,8.09,1009.85,1.5,6.019,0.693,0.456
BGW-04,Baghewala-04 (pad A),2024-04-19T00:00:00,4,production,47.62,12.59,758.39,18.34,8.55,20.64,424.81,5.9,6.7,72.0,48.0,True,False,41.62,8.32,49.94,3666.89,2.52,5.79,56.63,0.788,100.15,0,0,0,185.38,7.72,1084.26,1.5,4.454,0.711,0.528
BGW-04,Baghewala-04 (pad A),2024-04-20T00:00:00,4,production,47.53,13.15,790.39,18.36,8.59,22.28,469.05,6.515,8.16,72.0,48.0,True,False,30.17,6.03,36.21,3697.06,2.32,5.77,64.52,0.739,97.3,0,0,0,192.97,8.04,1195.78,1.5,6.395,0.737,0.534
BGW-04,Baghewala-04 (pad A),2024-04-21T00:00:00,4,production,47.44,12.71,940.29,17.6,8.72,20.37,435.39,6.047,7.2,72.0,48.0,True,False,28.65,5.73,34.38,3725.71,2.31,5.5,58.5,0.683,107.08,0,0,0,191.63,7.98,1111.47,1.5,6.689,0.95,0.699
BGW-04,Baghewala-04 (pad A),2024-04-22T00:00:00,4,production,47.34,12.52,843.3,18.07,8.44,22.0,468.6,6.508,7.72,72.0,48.0,True,False,31.09,6.22,37.31,3756.8,2.42,5.09,68.9,0.739,99.88,0,0,0,190.16,7.92,1194.31,1.5,6.116,0.816,0.563
BGW-04,Baghewala-04 (pad A),2024-04-23T00:00:00,4,production,47.3,12.63,857.49,18.0,8.66,20.26,416.65,5.787,7.93,72.0,48.0,True,False,24.36,4.87,29.24,3781.16,2.31,4.85,63.07,0.739,96.88,0,0,0,188.0,7.83,1064.18,1.5,7.716,0.819,0.604
BGW-04,Baghewala-04 (pad A),2024-04-24T00:00:00,4,production,47.25,12.63,824.16,18.15,8.46,19.89,432.33,6.005,8.41,72.0,48.0,True,False,32.61,6.52,39.14,3813.78,2.47,5.72,62.04,0.705,101.6,0,0,0,197.69,8.24,1104.54,1.5,6.062,0.801,0.56
BGW-04,Baghewala-04 (pad A),2024-04-25T00:00:00,4,production,47.2,12.94,882.27,17.99,8.72,20.88,466.09,6.473,7.42,72.0,48.0,True,True,27.62,5.52,33.15,3841.4,2.42,5.69,74.4,0.693,106.51,0,0,0,201.7,8.4,1189.42,1.5,7.302,0.898,0.656
BGW-04,Baghewala-04 (pad A),2024-04-26T00:00:00,4,production,47.12,12.34,897.64,17.86,8.42,19.58,457.42,6.353,8.0,72.0,48.0,True,True,33.43,6.69,40.12,3874.83,2.2,5.27,60.24,0.713,100.62,0,0,0,193.8,8.07,1166.8,1.5,5.797,0.888,0.592
BGW-04,Baghewala-04 (pad A),2024-04-27T00:00:00,4,production,47.01,12.06,929.73,17.72,8.51,20.28,468.74,6.51,7.83,72.0,48.0,True,True,30.12,6.02,36.14,3904.95,2.49,5.37,54.85,0.67,105.62,0,0,0,191.11,7.96,1194.77,1.5,6.346,0.95,0.711
BGW-04,Baghewala-04 (pad A),2024-04-28T00:00:00,4,production,46.91,12.63,806.37,18.34,8.45,20.56,434.06,6.029,7.55,72.0,48.0,True,True,28.79,5.76,34.55,3933.74,2.49,5.66,68.26,0.691,98.84,0,0,0,194.35,8.1,1108.46,1.5,6.751,0.765,0.571
BGW-04,Baghewala-04 (pad A),2024-04-29T00:00:00,5,production,45.3,12.14,825.35,18.53,8.71,19.38,435.54,6.049,7.41,72.0,48.0,True,True,24.05,4.81,28.86,3957.79,2.28,4.97,58.87,0.776,97.65,0,0,0,197.62,8.23,1112.56,1.786,8.217,0.782,0.551
BGW-04,Baghewala-04 (pad A),2024-04-30T00:00:00,5,injection,46.41,12.11,960.62,17.85,8.5,22.14,402.12,5.845,7.41,68.8,63.11,False,False,23.55,4.71,28.26,3981.34,2.62,4.69,59.34,0.71,105.79,0,0,0,186.27,7.76,1027.65,1.628,7.909,0.95,0.673
BGW-04,Baghewala-04 (pad A),2024-05-01T00:00:00,5,injection,47.72,12.64,808.88,18.11,8.58,20.93,507.67,6.976,6.93,72.78,49.39,False,False,32.61,6.52,39.13,4013.95,2.41,4.71,56.8,0.774,100.48,0,0,0,194.7,8.11,1292.55,1.5,5.971,0.776,0.548
BGW-04,Baghewala-04 (pad A),2024-05-02T00:00:00,5,injection,48.92,12.34,919.54,17.63,8.64,21.02,475.47,7.93,7.0,59.96,47.41,False,False,29.93,5.99,35.91,4043.87,2.39,4.49,69.31,0.738,102.77,0,0,0,187.64,7.82,1211.19,1.5,6.27,0.926,0.644
BGW-04,Baghewala-04 (pad A),2024-05-03T00:00:00,5,soak,48.85,12.69,713.77,18.45,8.54,24.16,450.0,6.25,7.19,72.0,48.0,False,False,30.87,6.17,37.05,4074.75,2.4,4.0,59.58,0.851,94.13,0,0,0,191.2,7.97,1147.94,1.5,6.193,0.625,0.433
BGW-04,Baghewala-04 (pad A),2024-05-04T00:00:00,5,soak,48.77,12.36,819.55,17.91,8.24,20.14,450.0,6.25,6.85,72.0,48.0,False,False,30.09,6.02,36.1,4104.83,2.5,4.0,64.97,0.771,102.9,0,0,0,181.65,7.57,1146.8,1.5,6.038,0.801,0.607
BGW-04,Baghewala-04 (pad A),2024-05-05T00:00:00,5,soak,48.7,12.28,764.86,18.21,8.49,21.63,450.0,6.25,6.86,72.0,48.0,False,False,31.57,6.31,37.89,4136.41,2.25,4.0,69.83,0.786,97.09,0,1,0,182.5,7.6,1146.9,1.5,5.78,0.704,0.518
BGW-04,Baghewala-04 (pad A),2024-05-06T00:00:00,5,production,48.58,12.41,807.28,18.06,8.67,22.59,435.17,6.044,7.14,72.0,48.0,True,False,42.01,8.4,50.42,4178.42,2.48,5.69,61.77,0.705,103.19,0,0,0,198.03,8.25,1111.68,1.5,4.713,0.788,0.525
BGW-04,Baghewala-04 (pad A),2024-05-07T00:00:00,5,production,48.48,12.21,780.1,18.19,8.37,22.28,479.4,6.658,7.58,72.0,48.0,True,False,31.48,6.3,37.78,4209.9,2.51,5.15,68.15,0.757,101.14,0,0,0,185.84,7.74,1220.79,1.5,5.903,0.743,0.571
BGW-04,Baghewala-04 (pad A),2024-05-08T00:00:00,5,production,48.5,12.94,788.2,18.18,8.17,21.4,456.91,6.346,6.97,72.0,48.0,True,False,39.39,7.88,47.27,4249.29,2.68,5.73,60.19,0.747,101.63,0,0,0,190.22,7.93,1165.1,1.5,4.829,0.756,0.544
BGW-04,Baghewala-04 (pad A),2024-05-09T00:00:00,5,production,48.4,12.59,698.54,18.58,8.29,21.3,448.75,6.233,6.44,72.0,48.0,True,False,37.07,7.41,44.49,4286.36,2.27,5.97,59.9,0.768,94.21,0,0,0,204.33,8.51,1146.4,1.5,5.512,0.607,0.419
BGW-04,Baghewala-04 (pad A),2024-05-10T00:00:00,5,production,48.31,12.42,856.84,17.89,8.62,22.71,468.32,6.504,6.69,72.0,48.0,True,False,31.52,6.3,37.83,4317.89,2.36,5.15,72.17,0.722,101.33,0,0,0,197.44,8.23,1194.49,1.5,6.263,0.84,0.582
BGW-04,Baghewala-04 (pad A),2024-05-11T00:00:00,5,production,48.21,12.46,925.29,17.56,8.77,21.04,422.03,5.862,7.03,72.0,48.0,True,False,35.01,7.0,42.02,4352.9,2.38,5.68,69.3,0.673,107.59,0,0,0,192.94,8.04,1078.24,1.5,5.51,0.95,0.686
BGW-04,Baghewala-04 (pad A),2024-05-12T00:00:00,5,production,48.06,12.86,878.69,17.77,8.51,22.33,453.07,6.293,7.33,72.0,48.0,True,False,32.06,6.41,38.47,4384.96,2.32,6.3,63.21,0.658,106.01,1,0,0,206.83,8.62,1157.5,1.5,6.451,0.891,0.656
BGW-04,Baghewala-04 (pad A),2024-05-13T00:00:00,5,production,48.01,12.14,923.31,17.6,8.39,21.44,456.46,6.34,6.94,72.0,48.0,True,False,30.05,6.01,36.06,4415.01,2.41,5.54,72.83,0.715,106.76,0,0,0,198.95,8.29,1165.02,1.5,6.621,0.95,0.693
BGW-04,Baghewala-04 (pad A),2024-05-14T00:00:00,5,production,47.89,13.13,942.21,17.51,8.21,20.45,462.69,6.426,7.62,72.0,48.0,True,False,30.95,6.19,37.14,4445.96,2.35,5.31,69.03,0.671,107.0,0,0,0,204.43,8.52,1181.25,1.5,6.606,0.95,0.646
BGW-04,Baghewala-04 (pad A),2024-05-15T00:00:00,5,production,47.73,12.59,937.61,17.59,8.59,23.14,469.74,6.524,7.54,72.0,48.0,True,False,32.92,6.58,39.5,4478.88,2.51,6.4,64.16,0.623,108.64,0,0,0,207.27,8.64,1199.23,1.5,6.296,0.95,0.749
BGW-04,Baghewala-04 (pad A),2024-05-16T00:00:00,5,production,47.66,12.4,753.76,18.33,8.39,21.17,439.36,6.102,7.48,72.0,48.0,True,False,36.1,7.22,43.32,4514.98,2.29,5.33,62.85,0.772,95.26,0,0,0,192.15,8.01,1121.46,1.5,5.323,0.681,0.484
BGW-04,Baghewala-04 (pad A),2024-05-17T00:00:00,5,production,47.62,12.58,993.44,17.34,8.4,22.48,466.65,6.481,7.0,72.0,48.0,True,False,28.27,5.65,33.92,4543.25,2.45,6.1,65.67,0.613,110.2,0,0,0,202.59,8.44,1190.94,1.5,7.167,0.95,0.724
BGW-04,Baghewala-04 (pad A),2024-05-18T00:00:00,5,production,47.48,12.55,777.1,18.33,8.87,18.67,488.66,6.787,7.01,72.0,48.0,True,False,29.79,5.96,35.75,4573.04,2.38,5.72,55.89,0.739,98.34,0,0,0,191.17,7.97,1244.58,1.5,6.417,0.726,0.507
BGW-04,Baghewala-04 (pad A),2024-05-19T00:00:00,5,production,47.38,12.59,894.36,17.93,8.57,21.08,475.67,6.607,7.2,72.0,48.0,True,False,29.59,5.92,35.51,4602.63,2.45,5.23,61.37,0.707,103.77,0,0,0,190.34,7.93,1212.02,1.538,6.432,0.899,0.669
BGW-04,Baghewala-04 (pad A),2024-05-20T00:00:00,5,production,47.28,11.61,871.89,18.01,8.29,20.22,487.3,6.768,7.2,72.0,48.0,True,False,28.47,5.69,34.16,4631.1,2.37,4.8,71.13,0.733,98.7,0,0,0,190.05,7.92,1241.05,1.5,6.675,0.846,0.587
BGW-04,Baghewala-04 (pad A),2024-05-21T00:00:00,5,production,47.23,12.69,875.18,17.81,8.58,20.77,430.5,5.979,7.63,72.0,48.0,True,False,33.56,6.71,40.27,4664.66,2.56,5.25,65.93,0.753,98.67,0,0,0,187.28,7.8,1098.72,1.5,5.581,0.85,0.576
BGW-04,Baghewala-04 (pad A),2024-05-22T00:00:00,5,production,47.18,12.68,951.18,17.82,8.53,22.39,401.83,5.581,7.17,72.0,48.0,True,False,24.69,4.94,29.62,4689.35,2.43,5.36,64.5,0.692,108.24,0,0,0,195.72,8.16,1028.06,1.5,7.928,0.95,0.692
BGW-04,Baghewala-04 (pad A),2024-05-23T00:00:00,5,production,47.09,12.16,847.31,18.31,8.5,19.81,494.71,6.871,7.78,72.0,48.0,True,False,32.11,6.42,38.53,4721.46,2.18,5.66,62.99,0.735,101.95,0,0,0,195.08,8.13,1260.19,1.5,6.075,0.831,0.595
BGW-04,Baghewala-04 (pad A),2024-05-24T00:00:00,5,production,46.92,12.89,905.37,17.97,8.49,20.98,456.72,6.343,7.62,72.0,48.0,True,False,36.71,7.34,44.05,4758.17,2.5,5.46,60.62,0.71,104.99,0,0,0,193.11,8.05,1164.98,1.5,5.26,0.919,0.655
BGW-04,Baghewala-04 (pad A),2024-05-25T00:00:00,5,production,46.77,12.99,905.31,17.98,8.14,23.38,468.4,6.506,7.53,72.0,48.0,True,True,36.47,7.29,43.76,4794.64,2.42,4.49,70.68,0.742,101.36,0,0,0,183.27,7.64,1192.99,1.5,5.025,0.901,0.638
BGW-04,Baghewala-04 (pad A),2024-05-26T00:00:00,5,production,46.7,12.54,937.55,17.78,8.55,23.9,415.9,5.776,7.22,72.0,48.0,True,True,28.43,5.69,34.12,4823.07,2.28,6.01,60.55,0.656,100.7,0,0,0,201.43,8.39,1063.92,1.5,7.085,0.938,0.652
BGW-04,Baghewala-04 (pad A),2024-05-27T00:00:00,5,production,46.67,12.75,939.49,17.74,8.57,22.18,418.3,5.81,6.86,72.0,48.0,True,True,30.91,6.18,37.09,4853.98,2.49,5.18,61.69,0.69,108.29,0,0,0,184.95,7.71,1067.95,1.5,5.983,0.95,0.709
BGW-04,Baghewala-04 (pad A),2024-05-28T00:00:00,5,production,46.61,12.81,913.54,17.83,8.76,22.12,482.0,6.694,7.5,72.0,48.0,True,True,32.4,6.48,38.88,4886.38,2.35,4.39,61.11,0.704,101.9,0,0,0,185.97,7.75,1227.31,1.5,5.74,0.914,0.651
BGW-04,Baghewala-04 (pad A),2024-05-29T00:00:00,6,production,45.0,12.77,1007.68,17.77,8.6,21.69,455.21,6.322,7.29,72.0,48.0,True,True,30.12,6.02,36.14,4916.5,2.39,6.19,72.17,0.642,109.07,0,0,0,200.5,8.35,1162.08,1.5,6.657,0.95,0.76
BGW-04,Baghewala-04 (pad A),2024-05-30T00:00:00,6,injection,45.89,12.26,852.18,18.23,8.13,23.07,384.71,4.753,7.5,80.95,48.6,False,False,29.07,5.81,34.89,4945.57,2.43,4.41,50.06,0.726,99.05,0,0,0,183.67,7.65,983.82,1.5,6.318,0.823,0.565
BGW-04,Baghewala-04 (pad A),2024-05-31T00:00:00,6,injection,46.73,12.75,850.3,18.08,8.21,22.61,340.06,4.206,8.54,80.85,42.49,False,False,29.21,5.84,35.05,4974.78,2.42,4.67,65.58,0.761,99.8,0,0,0,175.21,7.3,871.17,1.5,5.999,0.824,0.594
BGW-04,Baghewala-04 (pad A),2024-06-01T00:00:00,6,injection,48.01,12.91,827.68,18.13,8.45,23.33,423.41,4.858,7.75,87.16,52.73,False,False,31.94,6.39,38.33,5006.72,2.3,5.13,63.59,0.744,99.32,0,0,0,174.49,7.27,1079.46,1.5,5.463,0.794,0.535
BGW-04,Baghewala-04 (pad A),2024-06-02T00:00:00,6,soak,47.92,12.61,725.06,18.57,8.25,22.61,450.0,6.25,7.89,72.0,48.0,False,False,34.7,6.94,41.64,5041.42,2.43,4.0,71.07,0.775,93.6,0,0,0,189.07,7.88,1147.69,1.5,5.449,0.637,0.457
BGW-04,Baghewala-04 (pad A),2024-06-03T00:00:00,6,soak,47.81,12.46,896.36,17.78,8.69,22.13,450.0,6.25,7.78,72.0,48.0,False,False,34.02,6.8,40.83,5075.44,2.2,4.0,68.36,0.728,101.8,0,0,0,178.4,7.43,1146.41,1.5,5.243,0.892,0.638
BGW-04,Baghewala-04 (pad A),2024-06-04T00:00:00,6,soak,47.74,12.26,754.52,18.4,8.53,21.89,450.0,6.25,7.13,72.0,48.0,False,False,33.59,6.72,40.31,5109.03,2.47,4.0,64.33,0.839,95.01,0,0,0,178.58,7.44,1146.43,1.5,5.316,0.681,0.485
BGW-04,Baghewala-04 (pad A),2024-06-05T00:00:00,6,production,47.68,12.92,887.82,17.88,8.08,23.2,413.79,5.747,8.06,72.0,48.0,True,False,33.34,6.67,40.01,5142.38,2.37,4.86,66.45,0.715,100.94,0,0,0,185.54,7.73,1056.73,1.5,5.565,0.877,0.588
BGW-04,Baghewala-04 (pad A),2024-06-06T00:00:00,6,production,47.65,12.22,711.54,18.7,8.61,21.5,433.33,6.018,7.76,72.0,48.0,True,False,35.78,7.16,42.93,5178.15,2.31,5.31,63.55,0.806,97.71,0,0,0,192.91,8.04,1106.48,1.5,5.392,0.64,0.513
BGW-04,Baghewala-04 (pad A),2024-06-07T00:00:00,6,production,47.57,13.07,883.13,17.94,8.66,21.78,447.75,6.219,7.48,72.0,48.0,True,False,33.22,6.64,39.87,5211.38,2.43,5.64,60.77,0.681,104.7,0,0,0,204.07,8.5,1143.86,1.5,6.142,0.89,0.652
BGW-04,Baghewala-04 (pad A),2024-06-08T00:00:00,6,production,47.46,12.48,937.37,17.73,8.34,23.7,469.73,6.524,7.42,72.0,48.0,True,False,36.77,7.35,44.13,5248.15,2.52,6.01,68.9,0.648,108.11,0,0,0,202.22,8.43,1198.6,1.5,5.499,0.95,0.704
BGW-04,Baghewala-04 (pad A),2024-06-09T00:00:00,6,production,47.38,12.13,911.14,17.86,8.42,22.02,419.67,5.829,7.75,72.0,48.0,True,False,30.12,6.02,36.14,5278.27,2.35,5.54,66.89,0.688,103.67,0,0,0,187.19,7.8,1071.63,1.5,6.215,0.92,0.676
BGW-04,Baghewala-04 (pad A),2024-06-10T00:00:00,6,production,47.28,12.44,913.82,17.88,8.27,23.81,432.55,6.008,7.51,72.0,48.0,True,False,29.26,5.85,35.11,5307.52,2.54,6.02,65.45,0.683,101.77,0,0,0,186.17,7.76,1103.71,1.5,6.364,0.914,0.628
BGW-04,Baghewala-04 (pad A),2024-06-11T00:00:00,6,production,47.17,12.62,942.83,17.59,8.44,25.3,439.61,6.106,7.56,72.0,48.0,True,False,30.79,6.16,36.94,5338.31,2.24,6.21,67.04,0.63,102.5,0,0,0,202.37,8.43,1123.32,1.5,6.573,0.95,0.696
BGW-04,Baghewala-04 (pad A),2024-06-12T00:00:00,6,production,47.12,12.05,828.94,18.09,8.5,21.82,455.41,6.325,8.51,72.0,48.0,True,False,32.93,6.59,39.52,5371.24,2.35,5.7,68.27,0.741,99.82,0,0,0,204.75,8.53,1163.1,1.5,6.217,0.798,0.527
BGW-04,Baghewala-04 (pad A),2024-06-13T00:00:00,6,production,47.03,12.28,780.46,18.29,8.8,23.16,429.92,5.971,7.44,72.0,48.0,True,False,28.08,5.62,33.69,5399.32,2.45,4.82,65.04,0.763,99.41,0,0,0,194.56,8.11,1098.15,1.5,6.93,0.735,0.562
BGW-04,Baghewala-04 (pad A),2024-06-14T00:00:00,6,production,47.03,13.08,688.84,18.78,8.61,22.18,472.49,6.562,8.11,72.0,48.0,True,False,38.22,7.64,45.86,5437.53,2.39,5.56,60.52,0.79,96.22,0,0,0,197.92,8.25,1204.97,1.5,5.179,0.605,0.474
BGW-04,Baghewala-04 (pad A),2024-06-15T00:00:00,6,production,46.96,12.71,949.7,17.65,8.39,23.62,428.78,5.955,6.84,72.0,48.0,True,False,30.65,6.13,36.78,5468.18,2.32,5.99,65.16,0.649,111.19,0,0,0,195.35,8.14,1095.4,1.5,6.373,0.95,0.699
BGW-04,Baghewala-04 (pad A),2024-06-16T00:00:00,6,production,46.93,12.17,878.27,17.81,8.76,23.12,463.37,6.436,7.65,72.0,48.0,True,False,25.59,5.12,30.71,5493.78,2.38,5.19,65.96,0.694,100.75,0,0,0,191.67,7.99,1181.42,1.626,7.489,0.864,0.64
BGW-04,Baghewala-04 (pad A),2024-06-17T00:00:00,6,production,46.86,12.42,953.18,17.7,8.19,23.12,452.18,6.28,7.01,72.0,48.0,True,False,31.0,6.2,37.21,5524.78,2.47,6.78,58.27,0.604,110.96,0,0,0,203.44,8.48,1154.85,1.5,6.562,0.95,0.735
BGW-04,Baghewala-04 (pad A),2024-06-18T00:00:00,6,production,46.74,11.96,857.86,18.14,8.45,24.82,464.49,6.451,7.25,72.0,48.0,True,False,33.12,6.62,39.74,5557.9,2.47,5.48,60.05,0.69,106.19,0,0,0,187.32,7.81,1183.7,1.5,5.656,0.866,0.617
BGW-04,Baghewala-04 (pad A),2024-06-19T00:00:00,6,production,46.69,12.2,983.68,17.7,7.86,22.88,435.52,6.049,6.94,72.0,48.0,True,False,25.3,5.06,30.36,5583.19,2.4,5.2,72.53,0.666,105.05,0,0,0,198.12,8.25,1112.56,1.5,7.832,0.95,0.699
BGW-04,Baghewala-04 (pad A),2024-06-20T00:00:00,6,production,46.58,12.43,808.92,18.35,8.56,23.16,478.9,6.651,7.29,72.0,48.0,True,False,37.23,7.45,44.68,5620.42,2.55,5.98,68.51,0.719,101.49,0,0,0,205.57,8.57,1221.92,1.5,5.522,0.781,0.586
BGW-04,Baghewala-04 (pad A),2024-06-21T00:00:00,6,production,46.41,12.19,900.28,17.99,8.71,23.45,430.99,5.986,7.94,72.0,48.0,True,False,29.86,5.97,35.83,5650.28,2.53,6.26,59.85,0.661,105.37,0,0,0,194.66,8.11,1100.84,1.5,6.519,0.915,0.686
BGW-04,Baghewala-04 (pad A),2024-06-22T00:00:00,6,production,46.36,12.65,900.77,17.96,8.54,24.37,409.13,5.682,8.4,72.0,48.0,True,False,33.26,6.65,39.91,5683.54,2.36,4.71,61.5,0.681,100.74,0,0,0,187.76,7.82,1045.35,1.5,5.646,0.892,0.633
BGW-04,Baghewala-04 (pad A),2024-06-23T00:00:00,6,production,46.25,12.23,932.39,17.99,8.41,23.13,428.83,5.956,7.57,72.0,48.0,True,False,28.11,5.62,33.73,5711.64,2.29,4.97,69.7,0.693,102.49,0,0,0,197.18,8.22,1095.74,1.5,7.016,0.94,0.659
BGW-04,Baghewala-04 (pad A),2024-06-24T00:00:00,6,production,46.14,12.65,954.05,17.84,8.18,22.41,453.8,6.303,7.28,72.0,48.0,True,True,35.21,7.04,42.25,5746.86,2.24,5.36,62.48,0.635,109.53,0,0,0,193.13,8.05,1157.69,1.5,5.485,0.95,0.702
BGW-04,Baghewala-04 (pad A),2024-06-25T00:00:00,6,production,46.05,12.52,873.38,18.33,8.77,23.51,483.82,6.72,7.51,72.0,48.0,True,True,32.19,6.44,38.63,5779.05,2.53,5.36,72.08,0.718,99.99,0,0,0,194.13,8.09,1232.84,1.5,6.03,0.854,0.604
BGW-04,Baghewala-04 (pad A),2024-06-26T00:00:00,6,production,45.92,12.76,852.42,18.34,8.77,21.69,441.72,6.135,7.08,72.0,48.0,True,True,26.37,5.27,31.64,5805.42,2.4,5.08,64.32,0.729,102.17,0,0,0,192.8,8.03,1127.44,1.697,7.312,0.839,0.597
BGW-04,Baghewala-04 (pad A),2024-06-27T00:00:00,6,production,45.85,13.1,849.55,18.25,8.47,23.94,473.34,6.574,7.81,72.0,48.0,True,True,29.65,5.93,35.58,5835.06,2.47,5.48,65.42,0.727,103.95,0,0,0,199.66,8.32,1207.3,1.5,6.734,0.844,0.62
BGW-04,Baghewala-04 (pad A),2024-06-28T00:00:00,7,production,44.27,12.64,935.38,18.21,8.48,23.7,452.74,6.288,8.13,72.0,48.0,True,True,24.6,4.92,29.52,5859.67,2.32,4.83,61.0,0.659,102.41,0,0,0,191.75,7.99,1154.85,1.5,7.794,0.944,0.657
BGW-07,Baghewala-07 (pad B),2024-01-01T00:00:00,1,injection,49.7,12.42,768.31,17.93,8.82,14.58,475.18,6.276,8.3,75.72,48.07,False,False,38.57,7.71,46.28,38.57,2.4,4.86,66.58,0.792,95.84,0,0,0,193.26,8.05,1211.14,1.5,5.011,0.702,0.502
BGW-07,Baghewala-07 (pad B),2024-01-02T00:00:00,1,injection,50.79,12.66,772.73,17.82,8.01,15.78,412.82,5.629,7.05,73.34,52.23,False,False,34.69,6.94,41.63,73.26,2.38,4.79,69.07,0.79,97.95,0,0,0,181.1,7.55,1053.79,1.5,5.221,0.718,0.537
BGW-07,Baghewala-07 (pad B),2024-01-03T00:00:00,1,injection,51.96,13.0,723.8,17.82,8.59,15.17,448.93,6.117,7.51,73.39,51.59,False,False,41.19,8.24,49.43,114.45,2.34,4.45,63.11,0.845,93.8,0,0,0,184.26,7.68,1144.44,1.5,4.473,0.636,0.444
BGW-07,Baghewala-07 (pad B),2024-01-04T00:00:00,1,soak,51.82,12.72,716.57,18.08,8.32,14.18,450.0,6.25,7.15,72.0,48.0,False,False,30.95,6.19,37.13,145.4,2.45,4.0,64.96,0.845,94.51,0,0,0,196.32,8.18,1148.56,1.5,6.344,0.631,0.441
BGW-07,Baghewala-07 (pad B),2024-01-05T00:00:00,1,soak,51.73,13.35,755.5,17.62,8.59,12.7,450.0,6.25,7.34,72.0,48.0,False,False,39.31,7.86,47.17,184.71,2.49,4.0,67.19,0.837,93.99,0,0,0,183.86,7.66,1147.06,1.5,4.677,0.677,0.466
BGW-07,Baghewala-07 (pad B),2024-01-06T00:00:00,1,soak,51.67,12.74,774.91,17.67,9.02,14.68,450.0,6.25,7.68,72.0,48.0,False,False,34.35,6.87,41.22,219.06,2.48,4.0,62.31,0.84,96.66,0,0,0,179.78,7.49,1146.57,1.5,5.234,0.714,0.515
BGW-07,Baghewala-07 (pad B),2024-01-07T00:00:00,1,production,51.59,12.6,829.12,17.31,8.88,13.79,439.26,6.101,7.82,72.0,48.0,True,False,40.1,8.02,48.12,259.15,2.32,5.95,61.63,0.736,102.55,0,0,0,192.31,8.01,1121.22,1.5,4.796,0.812,0.564
BGW-07,Baghewala-07 (pad B),2024-01-08T00:00:00,1,production,51.5,12.79,756.09,17.73,8.63,14.34,461.8,6.414,7.28,72.0,48.0,True,False,40.86,8.17,49.03,300.01,2.43,6.13,62.3,0.71,100.84,0,0,0,199.78,8.32,1178.49,1.5,4.89,0.712,0.551
