well_id,well_name,timestamp,css_cycle_id,phase,reservoir_temperature,reservoir_pressure,oil_viscosity,oil_api,asphaltene_content,water_cut,steam_volume,steam_rate,injection_pressure,injection_duration,soak_time,production_start,production_cutoff,oil_rate_bopd,water_rate,total_fluid_rate,cumulative_oil,stroke_length,spm,vfd_setting,pump_efficiency,rod_load,pump_unsetting_event,rod_floating_event,rod_failure_event,energy_consumption,power,operating_cost,sor,energy_per_barrel,rod_floating_probability,failure_probability
BGW-04,Baghewala-04 (pad A),2024-02-08T00:00:00,2,production,49.03,12.48,675.48,18.46,8.31,16.12,469.5,6.521,6.44,72.0,48.0,True,False,32.81,6.56,39.37,1276.05,2.43,4.76,68.71,0.824,95.79,0,1,0,180.53,7.52,1195.42,1.5,5.503,0.586,0.439
BGW-04,Baghewala-04 (pad A),2024-02-09T00:00:00,2,production,49.02,12.4,715.73,18.45,8.39,16.37,460.91,6.402,7.68,72.0,48.0,True,False,35.87,7.17,43.04,1311.92,2.45,5.69,65.65,0.755,100.75,0,0,0,193.13,8.05,1175.45,1.5,5.384,0.661,0.473
BGW-04,Baghewala-04 (pad A),2024-02-10T00:00:00,2,production,48.93,12.29,827.47,17.79,8.13,18.31,438.91,6.096,7.56,72.0,48.0,True,False,37.93,7.59,45.52,1349.85,2.39,6.18,61.28,0.711,102.19,0,0,0,205.57,8.57,1121.94,1.5,5.419,0.808,0.555
BGW-04,Baghewala-04 (pad A),2024-02-11T00:00:00,2,production,48.86,12.72,822.6,17.92,8.35,16.35,439.3,6.101,7.02,72.0,48.0,True,False,37.79,7.56,45.35,1387.64,2.6,6.54,64.0,0.709,107.75,0,0,0,209.14,8.71,1123.34,1.5,5.534,0.832,0.647
BGW-04,Baghewala-04 (pad A),2024-02-12T00:00:00,2,production,48.75,12.55,846.84,17.77,8.44,17.56,473.75,6.58,7.34,72.0,48.0,True,False,30.83,6.17,37.0,1418.47,2.41,5.8,69.6,0.703,103.17,0,0,0,198.78,8.28,1208.23,1.5,6.448,0.837,0.615
BGW-04,Baghewala-04 (pad A),2024-02-13T00:00:00,2,production,48.63,12.82,749.42,18.36,8.39,17.27,433.87,6.026,7.61,72.0,48.0,True,False,28.69,5.74,34.43,1447.16,2.29,4.2,66.83,0.799,97.42,0,0,0,178.04,7.42,1106.03,1.5,6.205,0.686,0.484
BGW-04,Baghewala-04 (pad A),2024-02-14T00:00:00,2,production,48.65,12.59,893.93,17.69,8.64,17.69,488.97,6.791,8.15,72.0,48.0,True,False,32.51,6.5,39.01,1479.67,2.25,5.83,64.55,0.653,103.56,1,0,0,192.6,8.03,1245.53,1.5,5.925,0.898,0.652
BGW-04,Baghewala-04 (pad A),2024-02-15T00:00:00,2,production,48.58,12.33,798.09,18.01,8.46,19.28,443.44,6.159,7.93,72.0,48.0,True,False,36.12,7.22,43.34,1515.79,2.63,5.24,67.66,0.76,97.42,0,0,0,184.95,7.71,1130.8,1.5,5.121,0.747,0.523
BGW-04,Baghewala-04 (pad A),2024-02-16T00:00:00,2,production,48.49,12.1,881.66,17.78,8.24,18.01,455.4,6.325,7.26,72.0,48.0,True,False,32.3,6.46,38.76,1548.08,2.29,6.34,67.39,0.676,104.78,0,0,0,207.1,8.63,1163.34,1.5,6.412,0.888,0.634
BGW-04,Baghewala-04 (pad A),2024-02-17T00:00:00,2,production,48.37,12.83,789.41,18.17,8.44,17.7,417.05,5.792,8.0,72.0,48.0,True,False,35.7,7.14,42.84,1583.79,2.41,5.14,62.57,0.746,101.08,0,0,0,187.16,7.8,1065.08,1.5,5.242,0.755,0.543
BGW-04,Baghewala-04 (pad A),2024-02-18T00:00:00,2,production,48.31,12.52,759.82,18.25,8.43,15.77,432.53,6.007,7.09,72.0,48.0,True,False,32.53,6.51,39.04,1616.32,2.36,6.02,69.27,0.71,99.45,0,0,0,199.35,8.31,1105.24,1.5,6.128,0.71,0.516
BGW-04,Baghewala-04 (pad A),2024-02-19T00:00:00,2,production,48.18,12.16,816.59,17.95,8.76,16.98,442.48,6.146,7.29,72.0,48.0,True,False,27.88,5.58,33.46,1644.2,2.15,5.59,60.31,0.713,99.05,0,0,0,194.25,8.09,1129.52,1.5,6.966,0.779,0.549
BGW-04,Baghewala-04 (pad A),2024-02-20T00:00:00,2,production,48.1,12.08,786.03,18.13,8.69,17.42,447.13,6.21,7.99,72.0,48.0,True,False,33.46,6.69,40.15,1677.66,2.44,5.81,65.96,0.708,101.62,0,0,0,195.74,8.16,1141.31,1.5,5.851,0.753,0.554
BGW-04,Baghewala-04 (pad A),2024-02-21T00:00:00,2,production,48.01,12.98,779.13,18.28,8.44,17.65,476.5,6.618,7.5,72.0,48.0,True,False,29.96,5.99,35.95,1707.62,2.35,5.71,65.14,0.735,98.7,0,0,0,204.09,8.5,1215.73,1.5,6.812,0.73,0.553
BGW-04,Baghewala-04 (pad A),2024-02-22T00:00:00,2,production,47.91,12.09,829.32,18.06,8.55,17.45,440.08,6.112,7.53,72.0,48.0,True,False,31.95,6.39,38.34,1739.56,2.4,5.74,66.14,0.713,102.26,0,1,0,197.42,8.23,1123.9,1.5,6.18,0.81,0.593
BGW-04,Baghewala-04 (pad A),2024-02-23T00:00:00,2,production,47.83,12.2,832.91,18.09,8.45,17.79,450.15,6.252,7.08,72.0,48.0,True,False,39.18,7.84,47.01,1778.74,2.61,5.46,66.32,0.725,102.35,0,0,0,196.14,8.17,1148.92,1.5,5.006,0.815,0.582
BGW-04,Baghewala-04 (pad A),2024-02-24T00:00:00,2,production,47.74,11.76,802.32,18.14,8.42,17.44,419.69,5.829,7.6,72.0,48.0,True,False,34.66,6.93,41.59,1813.4,2.37,5.39,66.93,0.732,98.95,0,0,0,189.98,7.92,1072.03,1.5,5.481,0.76,0.519
BGW-04,Baghewala-04 (pad A),2024-02-25T00:00:00,2,production,47.64,12.42,917.71,17.68,8.48,18.43,434.32,6.032,6.82,72.0,48.0,True,True,28.95,5.79,34.74,1842.35,2.41,4.85,68.49,0.678,103.61,0,0,0,193.57,8.07,1109.02,1.5,6.687,0.928,0.636
BGW-04,Baghewala-04 (pad A),2024-02-26T00:00:00,2,production,47.56,12.12,858.77,17.99,8.94,17.72,473.74,6.58,7.89,72.0,48.0,True,True,30.37,6.07,36.45,1872.72,2.42,5.58,64.06,0.735,98.4,0,0,0,199.68,8.32,1208.31,1.5,6.574,0.828,0.566
BGW-04,Baghewala-04 (pad A),2024-02-27T00:00:00,2,production,47.49,13.11,854.58,18.06,8.46,18.19,429.6,5.967,7.27,72.0,48.0,True,True,36.95,7.39,44.34,1909.67,2.66,5.6,67.92,0.737,101.36,0,0,0,188.52,7.85,1096.61,1.5,5.102,0.838,0.617
BGW-04,Baghewala-04 (pad A),2024-02-28T00:00:00,2,production,47.47,12.42,895.83,17.83,7.96,18.05,422.88,5.873,7.45,72.0,48.0,True,True,35.55,7.11,42.67,1945.22,2.25,5.92,60.93,0.708,103.28,0,0,0,192.58,8.02,1080.3,1.5,5.417,0.899,0.663
BGW-04,Baghewala-04 (pad A),2024-02-29T00:00:00,3,production,45.9,12.41,942.03,18.0,8.39,17.45,484.37,6.727,6.84,72.0,48.0,True,True,29.16,5.83,34.99,1974.39,2.46,5.92,71.17,0.663,105.66,0,1,0,198.06,8.25,1234.69,1.5,6.792,0.95,0.705
BGW-04,Baghewala-04 (pad A),2024-03-01T00:00:00,3,injection,46.92,12.52,770.12,18.57,8.5,16.93,424.75,5.266,7.37,80.65,50.8,False,False,30.87,6.17,37.04,2005.25,2.56,3.81,69.94,0.827,95.66,0,0,0,175.17,7.3,1082.9,1.5,5.675,0.703,0.515
BGW-04,Baghewala-04 (pad A),2024-03-02T00:00:00,3,injection,47.96,12.84,720.69,18.57,8.77,18.33,421.41,5.1,7.31,82.62,53.81,False,False,34.33,6.87,41.2,2039.58,2.3,4.63,63.43,0.794,92.84,0,0,0,194.98,8.12,1076.92,1.5,5.679,0.628,0.389
BGW-04,Baghewala-04 (pad A),2024-03-03T00:00:00,3,injection,49.1,12.33,753.75,18.22,8.24,18.56,398.44,5.288,7.67,75.34,49.11,False,False,28.61,5.72,34.34,2068.2,2.53,4.49,71.41,0.811,96.15,0,0,0,190.06,7.92,1018.9,1.5,6.642,0.685,0.461
BGW-04,Baghewala-04 (pad A),2024-03-04T00:00:00,3,soak,48.95,12.68,733.86,18.29,8.89,18.79,450.0,6.25,7.35,72.0,48.0,False,False,35.58,7.12,42.69,2103.77,2.39,4.0,66.64,0.807,92.61,0,0,0,174.65,7.28,1145.96,1.5,4.909,0.643,0.453
BGW-04,Baghewala-04 (pad A),2024-03-05T00:00:00,3,soak,48.88,12.24,736.55,18.26,8.27,16.61,450.0,6.25,7.03,72.0,48.0,False,False,36.48,7.3,43.77,2140.25,2.35,4.0,70.9,0.852,95.06,0,0,0,178.87,7.45,1146.46,1.5,4.904,0.658,0.426
BGW-04,Baghewala-04 (pad A),2024-03-06T00:00:00,3,soak,48.79,12.55,724.2,18.39,8.1,19.99,450.0,6.25,7.29,72.0,48.0,False,False,34.04,6.81,40.85,2174.29,2.31,4.0,59.48,0.822,92.28,0,0,0,176.6,7.36,1146.19,1.5,5.188,0.629,0.458
BGW-04,Baghewala-04 (pad A),2024-03-07T00:00:00,3,production,48.81,12.56,878.23,17.65,8.5,18.26,460.49,6.396,8.45,72.0,48.0,True,False,39.84,7.97,47.81,2214.13,2.47,6.17,60.73,0.724,102.37,0,0,0,206.57,8.61,1176.03,1.5,5.185,0.872,0.575
BGW-04,Baghewala-04 (pad A),2024-03-08T00:00:00,3,production,48.79,12.51,798.5,17.92,8.67,16.32,447.4,6.214,6.98,72.0,48.0,True,False,33.77,6.75,40.53,2247.9,2.37,5.61,68.19,0.708,99.19,0,0,0,191.54,7.98,1141.49,1.5,5.671,0.757,0.582
BGW-04,Baghewala-04 (pad A),2024-03-09T00:00:00,3,production,48.67,12.39,774.55,18.08,8.61,18.68,425.62,5.911,7.35,72.0,48.0,True,False,37.7,7.54,45.24,2285.6,2.22,5.23,70.09,0.772,93.97,0,0,0,183.24,7.64,1086.03,1.5,4.861,0.701,0.477
BGW-04,Baghewala-04 (pad A),2024-03-10T00:00:00,3,production,48.55,12.4,814.49,17.93,8.86,19.8,462.19,6.419,7.32,72.0,48.0,True,False,27.94,5.59,33.52,2313.53,2.29,5.54,70.19,0.729,101.39,0,0,0,196.12,8.17,1179.0,1.5,7.021,0.788,0.57
BGW-04,Baghewala-04 (pad A),2024-03-11T00:00:00,3,production,48.43,12.73,806.28,18.07,8.66,19.54,446.13,6.196,7.09,72.0,48.0,True,False,33.7,6.74,40.44,2347.23,2.37,5.56,61.52,0.754,97.63,0,0,0,191.34,7.97,1138.27,1.5,5.678,0.758,0.525
BGW-04,Baghewala-04 (pad A),2024-03-12T00:00:00,3,production,48.32,12.77,862.72,17.84,8.51,21.18,455.33,6.324,6.66,72.0,48.0,True,False,33.27,6.65,39.92,2380.5,2.27,5.47,66.41,0.715,100.66,0,0,0,180.96,7.54,1160.03,1.5,5.439,0.844,0.599
BGW-04,Baghewala-04 (pad A),2024-03-13T00:00:00,3,production,48.24,12.84,852.57,17.83,8.57,18.06,493.98,6.861,7.99,72.0,48.0,True,False,32.16,6.43,38.6,2412.67,2.5,4.99,66.54,0.722,100.2,0,0,0,189.56,7.9,1257.71,1.5,5.893,0.829,0.638
BGW-04,Baghewala-04 (pad A),2024-03-14T00:00:00,3,production,48.12,12.26,820.11,18.07,8.26,20.9,467.21,6.489,7.74,72.0,48.0,True,False,30.18,6.04,36.21,2442.84,2.37,5.15,63.8,0.757,97.57,0,0,0,187.5,7.81,1190.53,1.5,6.214,0.775,0.54
BGW-04,Baghewala-04 (pad A),2024-03-15T00:00:00,3,production,48.06,12.6,945.7,17.6,8.47,18.72,462.67,6.426,7.77,72.0,48.0,True,False,32.44,6.49,38.92,2475.28,2.57,5.87,63.61,0.642,108.0,0,0,0,194.12,8.09,1179.98,1.5,5.984,0.95,0.705
BGW-04,Baghewala-04 (pad A),2024-03-16T00:00:00,3,production,47.98,12.16,912.79,17.57,8.48,19.53,423.11,5.877,7.15,72.0,48.0,True,False,27.05,5.41,32.46,2502.33,2.31,5.09,65.36,0.704,103.6,0,0,0,189.44,7.89,1080.52,1.5,7.003,0.921,0.668
BGW-04,Baghewala-04 (pad A),2024-03-17T00:00:00,3,production,47.87,12.31,777.28,18.28,8.69,18.7,411.97,5.722,6.94,72.0,48.0,True,False,32.65,6.53,39.18,2534.99,2.17,5.88,64.35,0.752,98.81,0,0,0,194.32,8.1,1053.24,1.5,5.951,0.728,0.502
BGW-04,Baghewala-04 (pad A),2024-03-18T00:00:00,3,production,47.72,12.45,756.56,18.41,8.4,18.08,407.73,5.663,7.34,72.0,48.0,True,False,36.37,7.27,43.65,2571.36,2.58,5.71,62.24,0.759,97.51,0,0,0,190.05,7.92,1042.12,1.5,5.225,0.696,0.502
BGW-04,Baghewala-04 (pad A),2024-03-19T00:00:00,3,production,47.68,12.73,873.49,17.87,8.62,18.22,427.35,5.935,7.66,72.0,48.0,True,False,36.53,7.31,43.84,2607.89,2.36,5.94,67.98,0.708,107.53,0,0,0,198.64,8.28,1092.21,1.5,5.438,0.892,0.693
BGW-04,Baghewala-04 (pad A),2024-03-20T00:00:00,3,production,47.62,12.61,789.97,18.35,8.4,18.93,444.09,6.168,7.52,72.0,48.0,True,False,32.89,6.58,39.47,2640.78,2.27,4.73,66.5,0.792,98.56,0,0,0,184.97,7.71,1132.42,1.5,5.624,0.743,0.517
BGW-04,Baghewala-04 (pad A),2024-03-21T00:00:00,3,production,47.56,12.81,914.85,17.59,8.56,20.27,453.4,6.297,6.61,72.0,48.0,True,False,34.07,6.81,40.88,2674.84,2.63,5.86,61.44,0.654,107.33,0,0,0,198.4,8.27,1157.3,1.5,5.824,0.943,0.685
BGW-04,Baghewala-04 (pad A),2024-03-22T00:00:00,3,production,47.42,13.0,857.43,18.08,8.61,17.73,423.35,5.88,7.45,72.0,48.0,True,False,36.46,7.29,43.75,2711.3,2.53,5.66,60.76,0.691,103.58,0,0,0,199.23,8.3,1082.29,1.5,5.465,0.852,0.626
BGW-04,Baghewala-04 (pad A),2024-03-23T00:00:00,3,production,47.36,12.15,821.09,18.09,8.69,20.6,421.97,5.861,7.61,72.0,48.0,True,False,30.06,6.01,36.07,2741.36,2.34,4.97,63.57,0.767,101.13,0,0,0,188.99,7.87,1077.6,1.5,6.288,0.795,0.549
BGW-04,Baghewala-04 (pad A),2024-03-24T00:00:00,3,production,47.34,12.96,742.75,18.43,8.78,19.61,447.16,6.211,7.19,72.0,48.0,True,False,36.4,7.28,43.68,2777.76,2.48,4.84,67.47,0.79,97.16,0,0,0,185.15,7.71,1140.12,1.5,5.086,0.677,0.48
BGW-04,Baghewala-04 (pad A),2024-03-25T00:00:00,3,production,47.25,12.83,929.83,17.77,8.71,19.33,437.73,6.08,7.5,72.0,48.0,True,False,31.83,6.37,38.2,2809.59,2.37,6.18,66.89,0.652,108.11,0,0,0,196.06,8.17,1117.86,1.5,6.159,0.95,0.735
BGW-04,Baghewala-04 (pad A),2024-03-26T00:00:00,3,production,47.13,12.61,797.87,18.24,8.68,18.36,412.81,5.733,7.97,72.0,48.0,True,True,31.97,6.39,38.36,2841.55,2.3,6.27,75.84,0.72,96.38,0,0,0,194.21,8.09,1055.32,1.5,6.076,0.742,0.527
BGW-04,Baghewala-04 (pad A),2024-03-27T00:00:00,3,production,47.01,12.78,873.05,18.08,8.32,19.12,428.87,5.957,7.13,72.0,48.0,True,True,28.07,5.61,33.68,2869.62,2.47,6.43,56.45,0.67,104.05,0,0,0,205.09,8.55,1096.79,1.5,7.308,0.874,0.644
BGW-04,Baghewala-04 (pad A),2024-03-28T00:00:00,3,production,46.87,12.81,930.42,17.69,8.34,20.39,433.47,6.02,7.18,72.0,48.0,True,True,36.08,7.22,43.3,2905.7,2.43,6.18,59.17,0.643,107.4,0,0,0,199.07,8.29,1107.56,1.5,5.517,0.95,0.683
BGW-04,Baghewala-04 (pad A),2024-03-29T00:00:00,3,production,46.83,12.42,800.14,18.26,8.48,18.38,431.18,5.989,7.5,72.0,48.0,True,True,34.97,6.99,41.97,2940.67,2.42,6.22,71.85,0.71,99.69,0,0,0,204.55,8.52,1102.5,1.5,5.849,0.761,0.542
BGW-04,Baghewala-04 (pad A),2024-03-30T00:00:00,4,production,45.27,12.6,841.24,18.43,8.57,18.99,447.37,6.213,7.73,72.0,48.0,True,True,29.93,5.99,35.91,2970.6,2.43,6.03,68.2,0.713,103.51,0,0,0,197.38,8.22,1142.11,1.5,6.595,0.832,0.621
BGW-04,Baghewala-04 (pad A),2024-03-31T00:00:00,4,injection,46.29,12.92,1067.58,17.27,8.38,19.9,390.82,5.463,7.87,71.54,50.38,False,False,27.83,5.57,33.39,2998.43,2.21,4.59,69.6,0.647,105.34,0,0,0,176.97,7.37,998.29,1.5,6.359,0.95,0.698
BGW-04,Baghewala-04 (pad A),2024-04-01T00:00:00,4,injection,47.63,12.11,870.45,17.89,8.61,19.13,446.9,5.449,7.21,82.02,50.61,False,False,33.19,6.64,39.83,3031.62,2.24,4.49,66.6,0.758,100.78,0,0,0,191.45,7.98,1140.23,1.5,5.768,0.854,0.602
BGW-04,Baghewala-04 (pad A),2024-04-02T00:00:00,4,injection,48.77,12.77,875.16,17.67,9.03,20.15,434.32,5.627,7.83,77.18,51.81,False,False,37.04,7.41,44.45,3068.67,2.5,4.08,70.67,0.753,100.34,0,0,0,176.53,7.36,1106.98,1.5,4.766,0.858,0.599
BGW-04,Baghewala-04 (pad A),2024-04-03T00:00:00,4,soak,48.69,12.89,879.83,17.67,8.7,20.17,450.0,6.25,7.1,72.0,48.0,False,False,31.82,6.36,38.19,3100.49,2.38,4.0,67.56,0.761,101.57,0,0,0,181.26,7.55,1146.75,1.5,5.696,0.87,0.608
BGW-04,Baghewala-04 (pad A),2024-04-04T00:00:00,4,soak,48.61,12.51,848.34,17.76,8.61,18.4,450.0,6.25,7.48,72.0,48.0,False,False,29.4,5.88,35.28,3129.89,2.4,4.0,64.51,0.771,98.27,0,0,0,180.07,7.5,1146.61,1.5,6.125,0.814,0.594
BGW-04,Baghewala-04 (pad A),2024-04-05T00:00:00,4,soak,48.53,12.15,830.31,17.94,8.38,20.43,450.0,6.25,7.43,72.0,48.0,False,False,36.97,7.39,44.37,3166.86,2.42,4.0,59.74,0.785,99.84,0,0,0,185.12,7.71,1147.21,1.5,5.007,0.8,0.571
BGW-04,Baghewala-04 (pad A),2024-04-06T00:00:00,4,production,48.46,12.25,884.01,17.72,8.54,22.06,452.3,6.282,7.92,72.0,48.0,True,False,35.78,7.16,42.94,3202.64,2.3,5.87,55.77,0.71,99.74,0,0,0,203.78,8.49,1155.2,1.5,5.695,0.866,0.586
BGW-04,Baghewala-04 (pad A),2024-04-07T00:00:00,4,production,48.41,12.75,913.8,17.56,8.52,20.89,451.86,6.276,7.9,72.0,48.0,True,False,26.52,5.3,31.83,3229.16,2.3,4.81,61.92,0.727,100.21,0,0,0,191.35,7.97,1152.61,1.538,7.215,0.906,0.609
BGW-04,Baghewala-04 (pad A),2024-04-08T00:00:00,4,production,48.3,12.44,861.96,17.8,8.65,20.04,471.79,6.553,8.04,72.0,48.0,True,False,34.92,6.98,41.9,3264.08,2.4,5.24,59.94,0.725,101.21,0,0,0,185.33,7.72,1201.71,1.5,5.308,0.846,0.563
BGW-04,Baghewala-04 (pad A),2024-04-09T00:00:00,4,production,48.18,12.41,874.99,17.94,8.37,18.98,438.01,6.083,8.09,72.0,48.0,True,False,31.46,6.29,37.76,3295.54,2.35,5.92,64.51,0.676,103.24,0,0,0,201.27,8.39,1119.18,1.5,6.397,0.872,0.615
BGW-04,Baghewala-04 (pad A),2024-04-10T00:00:00,4,production,48.04,12.77,921.53,17.67,8.61,21.19,447.89,6.221,7.46,72.0,48.0,True,False,33.27,6.65,39.92,3328.81,2.46,5.86,66.33,0.659,106.33,0,0,0,200.47,8.35,1143.79,1.5,6.026,0.946,0.696
BGW-04,Baghewala-04 (pad A),2024-04-11T00:00:00,4,production,48.01,12.29,931.95,17.62,8.35,20.22,432.38,6.005,7.47,72.0,48.0,True,False,28.71,5.74,34.46,3357.53,2.54,5.33,66.64,0.685,105.9,0,0,0,189.51,7.9,1103.69,1.5,6.6,0.95,0.688
BGW-04,Baghewala-04 (pad A),2024-04-12T00:00:00,4,production,47.94,12.9,902.9,17.69,8.48,20.62,433.33,6.018,8.09,72.0,48.0,True,False,30.56,6.11,36.67,3388.08,2.3,5.22,72.29,0.693,102.19,0,0,0,192.32,8.01,1106.41,1.5,6.294,0.902,0.639
BGW-04,Baghewala-04 (pad A),2024-04-13T00:00:00,4,production,47.83,12.77,875.27,17.94,8.31,20.95,459.1,6.376,7.34,72.0,48.0,True,False,29.63,5.93,35.56,3417.72,2.47,5.81,71.09,0.668,102.18,0,0,0,193.27,8.05,1170.94,1.5,6.522,0.868,0.62
BGW-04,Baghewala-04 (pad A),2024-04-14T00:00:00,4,production,47.71,12.37,959.21,17.36,8.31,20.33,435.99,6.055,8.15,72.0,48.0,True,False,32.76,6.55,39.32,3450.48,2.42,5.53,62.35,0.653,108.81,0,0,0,186.29,7.76,1112.32,1.5,5.686,0.95,0.749
BGW-04,Baghewala-04 (pad A),2024-04-15T00:00:00,4,production,47.66,12.78,948.75,17.59,8.22,19.3,420.78,5.844,7.24,72.0,48.0,True,False,36.3,7.26,43.56,3486.78,2.35,5.43,52.9,0.668,106.03,0,0,0,182.12,7.59,1073.79,1.5,5.017,0.95,0.701
BGW-04,Baghewala-04 (pad A),2024-04-16T00:00:00,4,production,47.61,12.51,828.22,18.21,8.33,20.4,475.19,6.6,8.26,72.0,48.0,True,False,32.8,6.56,39.36,3519.59,2.35,4.08,63.76,0.779,100.45,0,0,0,190.68,7.95,1210.85,1.5,5.813,0.8,0.559
BGW-04,Baghewala-04 (pad A),2024-04-17T00:00:00,4,production,47.59,12.79,935.42,17.59,8.26,20.7,465.65,6.467,7.57,72.0,48.0,True,False,34.63,6.93,41.56,3554.22,2.43,4.56,62.17,0.695,100.88,0,0,0,192.33,8.01,1187.21,1.5,5.554,0.936,0.654
BGW-04,Baghewala-04 (pad A),2024-04-18T00:00:00,4,production,47.47,12.76,996.03,17.43,8.58,20.41,452.05,6.279,6.53,72.0,48.0,True,False,31.97,6.39,38.37,3586.19,2.48,4.79,60.63,0.663,106.13,0,0,0,193.48,8.06,1153.35,1.5,6.051,0.95,0.726
BGW-04,Baghewala-04 (pad A),2024-04-19T00:00:00,4,production,47.4,12.78,960.37,17.58,8.64,19.4,450.78,6.261,7.84,72.0,48.0,True,False,29.13,5.83,34.96,3615.32,2.45,5.2,61.08,0.643,110.48,0,0,0,195.97,8.17,1150.46,1.5,6.727,0.95,0.708
BGW-04,Baghewala-04 (pad A),2024-04-20T00:00:00,4,production,47.3,12.26,809.02,18.27,8.6,21.14,442.99,6.153,7.79,72.0,48.0,True,False,32.26,6.45,38.72,3647.58,2.33,5.9,49.59,0.707,99.66,0,0,0,196.17,8.17,1131.02,1.5,6.08,0.772,0.519
BGW-04,Baghewala-04 (pad A),2024-04-21T00:00:00,4,production,47.21,12.78,833.17,18.17,8.68,21.65,455.32,6.324,7.19,72.0,48.0,True,False,38.62,7.72,46.35,3686.2,2.27,5.93,71.82,0.699,103.2,0,0,0,194.43,8.1,1161.63,1.5,5.034,0.82,0.619
BGW-04,Baghewala-04 (pad A),2024-04-22T00:00:00,4,production,47.12,12.53,888.04,17.84,8.53,21.42,442.01,6.139,7.07,72.0,48.0,True,False,33.4,6.68,40.07,3719.6,2.23,5.3,62.34,0.679,103.92,0,0,0,193.24,8.05,1128.21,1.5,5.786,0.892,0.639
BGW-04,Baghewala-04 (pad A),2024-04-23T00:00:00,4,production,47.0,12.81,823.27,18.29,8.49,22.95,446.9,6.207,7.64,72.0,48.0,True,False,31.4,6.28,37.69,3751.0,2.31,5.61,53.09,0.694,96.56,0,0,0,198.47,8.27,1141.07,1.5,6.32,0.774,0.521
BGW-04,Baghewala-04 (pad A),2024-04-24T00:00:00,4,production,46.88,12.45,936.95,17.64,8.5,19.32,465.72,6.468,7.13,72.0,48.0,True,False,30.16,6.03,36.19,3781.16,2.4,5.36,58.61,0.679,102.76,0,0,0,209.34,8.72,1189.42,1.5,6.942,0.947,0.65
BGW-04,Baghewala-04 (pad A),2024-04-25T00:00:00,4,production,46.78,11.84,730.23,18.65,8.16,20.79,420.59,5.841,7.23,72.0,48.0,True,True,34.32,6.86,41.18,3815.48,2.36,5.67,61.14,0.751,102.24,0,0,0,193.49,8.06,1074.68,1.5,5.638,0.686,0.553
BGW-04,Baghewala-04 (pad A),2024-04-26T00:00:00,4,production,46.68,13.05,976.06,17.65,8.38,21.6,454.27,6.309,7.99,72.0,48.0,True,True,37.21,7.44,44.65,3852.69,2.52,5.26,75.06,0.616,102.8,0,0,0,197.16,8.21,1159.33,1.5,5.299,0.95,0.707
BGW-04,Baghewala-04 (pad A),2024-04-27T00:00:00,4,production,46.57,12.75,917.04,17.91,8.77,21.93,446.6,6.203,7.99,72.0,48.0,True,True,25.88,5.18,31.06,3878.57,2.4,5.36,67.15,0.659,103.47,0,0,0,190.71,7.95,1139.38,1.5,7.369,0.926,0.682
BGW-04,Baghewala-04 (pad A),2024-04-28T00:00:00,4,production,46.48,12.54,1012.74,17.44,8.3,22.5,421.64,5.856,8.16,72.0,48.0,True,True,25.04,5.01,30.05,3903.6,2.53,5.62,64.56,0.633,110.09,0,0,0,190.84,7.95,1076.99,1.5,7.622,0.95,0.749
BGW-04,Baghewala-04 (pad A),2024-04-29T00:00:00,5,production,44.92,12.32,921.95,18.03,8.51,20.26,467.36,6.491,7.9,72.0,48.0,True,True,27.09,5.42,32.51,3930.7,2.51,5.31,71.22,0.712,109.27,0,0,0,190.66,7.94,1191.28,1.565,7.037,0.95,0.689
BGW-04,Baghewala-04 (pad A),2024-04-30T00:00:00,5,injection,46.0,12.29,934.62,17.9,8.62,21.79,374.06,5.852,8.26,63.92,55.05,False,False,27.24,5.45,32.69,3957.94,2.44,3.53,70.06,0.75,99.18,0,0,0,169.07,7.04,955.43,1.5,6.206,0.927,0.628
BGW-04,Baghewala-04 (pad A),2024-05-01T00:00:00,5,injection,47.05,12.58,843.64,18.13,8.63,22.8,401.26,5.811,6.77,69.05,49.33,False,False,33.21,6.64,39.85,3991.15,2.46,4.82,72.94,0.739,101.13,0,0,0,181.68,7.57,1024.94,1.5,5.471,0.823,0.546
BGW-04,Baghewala-04 (pad A),2024-05-02T00:00:00,5,injection,48.28,12.57,775.02,18.18,8.35,20.4,490.33,5.195,7.73,94.39,50.79,False,False,31.1,6.22,37.32,4022.24,2.28,4.6,62.68,0.801,95.39,0,0,0,202.64,8.44,1250.13,1.5,6.516,0.708,0.494
BGW-04,Baghewala-04 (pad A),2024-05-03T00:00:00,5,soak,48.22,12.37,885.45,17.68,8.8,22.25,450.0,6.25,7.43,72.0,48.0,False,False,32.77,6.55,39.33,4055.02,2.38,4.0,52.57,0.768,99.12,0,0,0,194.18,8.09,1148.3,1.5,5.925,0.865,0.597
BGW-04,Baghewala-04 (pad A),2024-05-04T00:00:00,5,soak,48.14,12.98,786.0,18.18,8.32,21.84,450.0,6.25,7.93,72.0,48.0,False,False,28.32,5.66,33.98,4083.34,2.34,4.0,70.11,0.803,92.39,0,0,0,186.9,7.79,1147.43,1.5,6.6,0.707,0.483
BGW-04,Baghewala-04 (pad A),2024-05-05T00:00:00,5,soak,48.09,12.92,752.1,18.36,7.89,21.19,450.0,6.25,7.73,72.0,48.0,False,False,32.98,6.6,39.58,4116.32,2.55,4.0,56.36,0.853,93.37,0,0,0,183.48,7.65,1147.02,1.5,5.563,0.669,0.449
